timestamp,open,high,low,close,volume
2026-07-25 14:29:00+00:00,64158.5,64158.5,64158.4,64158.5,0.104944
2026-07-25 14:30:00+00:00,64158.5,64159.8,64158.4,64159.7,0.225824
2026-07-25 14:31:00+00:00,64159.7,64167.8,64159.7,64167.8,1.548533
2026-07-25 14:32:00+00:00,64167.8,64167.9,64167.8,64167.8,0.259349
2026-07-25 14:33:00+00:00,64167.8,64167.9,64167.8,64167.8,0.254528
2026-07-25 14:34:00+00:00,64167.8,64182.0,64167.8,64171.5,9.506844
2026-07-25 14:35:00+00:00,64171.5,64173.1,64168.2,64173.0,1.015373
2026-07-25 14:36:00+00:00,64173.0,64203.4,64173.0,64195.8,4.335805
2026-07-25 14:37:00+00:00,64195.8,64195.9,64190.1,64190.1,0.775351
2026-07-25 14:38:00+00:00,64190.1,64195.6,64184.4,64188.2,2.509895
2026-07-25 14:39:00+00:00,64188.2,64192.2,64188.2,64190.5,0.853125
2026-07-25 14:40:00+00:00,64190.5,64191.8,64190.4,64191.8,0.285734
2026-07-25 14:41:00+00:00,64191.8,64192.5,64191.8,64192.4,0.242268
2026-07-25 14:42:00+00:00,64192.4,64192.5,64178.3,64178.3,2.769968
2026-07-25 14:43:00+00:00,64178.3,64178.4,64171.3,64171.3,0.375708
2026-07-25 14:44:00+00:00,64171.3,64193.0,64171.3,64193.0,2.02151
2026-07-25 14:45:00+00:00,64193.0,64193.0,64185.1,64185.2,1.028761
2026-07-25 14:46:00+00:00,64185.2,64185.2,64172.0,64173.1,1.361212
2026-07-25 14:47:00+00:00,64173.1,64173.2,64173.1,64173.1,0.176666
2026-07-25 14:48:00+00:00,64173.1,64181.3,64173.1,64179.9,2.996829
2026-07-25 14:49:00+00:00,64179.9,64179.9,64175.9,64175.9,0.614984
2026-07-25 14:50:00+00:00,64175.9,64176.0,64170.7,64170.7,0.563541
2026-07-25 14:51:00+00:00,64170.7,64170.8,64169.4,64169.4,0.604457
2026-07-25 14:52:00+00:00,64169.4,64184.0,64169.4,64184.0,1.854122
2026-07-25 14:53:00+00:00,64184.0,64203.5,64183.9,64203.4,2.812722
2026-07-25 14:54:00+00:00,64203.4,64204.8,64203.4,64204.7,0.280134
2026-07-25 14:55:00+00:00,64204.7,64212.8,64204.7,64211.5,2.570246
2026-07-25 14:56:00+00:00,64211.5,64211.6,64207.3,64207.3,0.97605
2026-07-25 14:57:00+00:00,64207.3,64216.6,64207.3,64215.4,1.174137
2026-07-25 14:58:00+00:00,64215.4,64215.4,64210.5,64210.6,0.802089
2026-07-25 14:59:00+00:00,64210.6,64210.6,64207.2,64207.2,0.338189
2026-07-25 15:00:00+00:00,64207.2,64207.2,64190.9,64191.0,1.37518
2026-07-25 15:01:00+00:00,64191.0,64196.7,64190.9,64196.7,1.347637
2026-07-25 15:02:00+00:00,64196.7,64196.8,64181.0,64181.0,1.497919
2026-07-25 15:03:00+00:00,64181.0,64181.1,64181.0,64181.0,0.181422
2026-07-25 15:04:00+00:00,64181.0,64188.6,64181.0,64188.6,0.583314
2026-07-25 15:05:00+00:00,64188.6,64193.8,64188.6,64193.8,2.286069
2026-07-25 15:06:00+00:00,64193.8,64219.0,64193.8,64219.0,1.421929
2026-07-25 15:07:00+00:00,64219.0,64219.8,64213.6,64213.7,2.332876
2026-07-25 15:08:00+00:00,64213.7,64216.2,64209.5,64209.6,1.204096
2026-07-25 15:09:00+00:00,64209.6,64222.2,64209.5,64222.2,2.470624
2026-07-25 15:10:00+00:00,64222.2,64232.0,64222.2,64226.2,6.54014
2026-07-25 15:11:00+00:00,64226.2,64226.2,64222.1,64222.1,1.636507
2026-07-25 15:12:00+00:00,64222.1,64248.0,64222.1,64248.0,3.710094
2026-07-25 15:13:00+00:00,64248.0,64257.1,64248.0,64257.1,2.047843
2026-07-25 15:14:00+00:00,64257.1,64257.2,64236.8,64246.6,8.629691
2026-07-25 15:15:00+00:00,64246.6,64256.9,64246.6,64256.9,1.486229
2026-07-25 15:16:00+00:00,64256.9,64275.7,64256.8,64261.7,5.659202
2026-07-25 15:17:00+00:00,64261.7,64261.7,64233.6,64251.6,6.055442
2026-07-25 15:18:00+00:00,64251.6,64251.6,64235.8,64235.8,3.133936
2026-07-25 15:19:00+00:00,64235.8,64244.8,64230.7,64244.8,6.157702
2026-07-25 15:20:00+00:00,64244.8,64268.6,64244.8,64259.8,3.91703
2026-07-25 15:21:00+00:00,64259.8,64259.8,64233.9,64234.0,1.650636
2026-07-25 15:22:00+00:00,64234.0,64244.8,64233.9,64242.3,5.70445
2026-07-25 15:23:00+00:00,64242.3,64242.4,64230.0,64230.0,17.768029
2026-07-25 15:24:00+00:00,64230.0,64230.1,64230.0,64230.0,4.513284
2026-07-25 15:25:00+00:00,64230.0,64230.1,64218.8,64218.8,45.085871
2026-07-25 15:26:00+00:00,64218.8,64218.9,64217.7,64217.7,0.464259
2026-07-25 15:27:00+00:00,64217.7,64217.8,64199.6,64203.0,5.752209
2026-07-25 15:28:00+00:00,64203.0,64207.0,64203.0,64207.0,0.769253
2026-07-25 15:29:00+00:00,64207.0,64207.0,64206.9,64207.0,0.334721
2026-07-25 15:30:00+00:00,64207.0,64207.0,64192.8,64192.9,2.170466
2026-07-25 15:31:00+00:00,64192.9,64192.9,64186.5,64188.5,1.825283
2026-07-25 15:32:00+00:00,64188.5,64188.6,64188.5,64188.5,0.017504
2026-07-25 15:33:00+00:00,64188.5,64192.9,64185.2,64185.2,4.996865
2026-07-25 15:34:00+00:00,64185.2,64185.3,64185.2,64185.2,0.077073
2026-07-25 15:35:00+00:00,64185.2,64204.8,64185.2,64204.8,2.673391
2026-07-25 15:36:00+00:00,64204.8,64218.6,64204.7,64218.6,1.096729
2026-07-25 15:37:00+00:00,64218.6,64223.8,64216.3,64216.4,2.730882
2026-07-25 15:38:00+00:00,64216.4,64233.5,64216.3,64233.5,2.086673
2026-07-25 15:39:00+00:00,64233.5,64236.1,64220.6,64236.1,4.06688
2026-07-25 15:40:00+00:00,64236.1,64237.4,64231.2,64231.2,1.034032
2026-07-25 15:41:00+00:00,64231.2,64231.3,64224.2,64224.2,0.447463
2026-07-25 15:42:00+00:00,64224.2,64224.3,64224.2,64224.2,0.578905
2026-07-25 15:43:00+00:00,64224.2,64226.8,64218.6,64218.6,4.744774
2026-07-25 15:44:00+00:00,64218.6,64218.7,64214.6,64217.1,1.924012
2026-07-25 15:45:00+00:00,64217.1,64219.5,64217.1,64219.5,0.458701
2026-07-25 15:46:00+00:00,64219.5,64221.4,64210.1,64210.1,1.583797
2026-07-25 15:47:00+00:00,64210.1,64210.2,64207.6,64207.7,0.396574
2026-07-25 15:48:00+00:00,64207.7,64207.7,64197.6,64205.3,3.086722
2026-07-25 15:49:00+00:00,64205.3,64205.6,64190.9,64191.0,4.051809
2026-07-25 15:50:00+00:00,64191.0,64191.0,64180.9,64181.0,0.741336
2026-07-25 15:51:00+00:00,64181.0,64189.5,64180.9,64189.5,1.695712
2026-07-25 15:52:00+00:00,64189.5,64194.8,64189.5,64194.8,0.585161
2026-07-25 15:53:00+00:00,64194.8,64194.8,64186.5,64186.6,0.645628
2026-07-25 15:54:00+00:00,64186.6,64186.6,64185.3,64185.3,0.503191
2026-07-25 15:55:00+00:00,64185.3,64186.5,64171.1,64186.4,3.651667
2026-07-25 15:56:00+00:00,64186.4,64186.5,64186.4,64186.4,0.090841
2026-07-25 15:57:00+00:00,64186.4,64186.5,64179.0,64179.0,1.17245
2026-07-25 15:58:00+00:00,64179.0,64179.4,64179.0,64179.3,2.457291
2026-07-25 15:59:00+00:00,64179.3,64179.4,64179.3,64179.4,0.289977
2026-07-25 16:00:00+00:00,64179.4,64188.5,64179.4,64188.5,0.740418
2026-07-25 16:01:00+00:00,64188.5,64207.0,64188.4,64206.9,2.721676
2026-07-25 16:02:00+00:00,64206.9,64207.8,64206.9,64207.7,0.536724
2026-07-25 16:03:00+00:00,64207.7,64207.8,64195.2,64195.3,2.128569
2026-07-25 16:04:00+00:00,64195.3,64195.3,64189.7,64189.8,0.439803
2026-07-25 16:05:00+00:00,64189.8,64189.8,64189.7,64189.7,0.047577
2026-07-25 16:06:00+00:00,64189.7,64198.5,64180.4,64198.4,3.858895
2026-07-25 16:07:00+00:00,64198.4,64201.2,64175.6,64175.6,2.342403
2026-07-25 16:08:00+00:00,64175.6,64175.7,64167.3,64167.4,0.513136
2026-07-25 16:09:00+00:00,64167.4,64167.4,64155.3,64155.4,2.34503
2026-07-25 16:10:00+00:00,64155.4,64163.1,64155.3,64163.1,4.549402
2026-07-25 16:11:00+00:00,64163.1,64175.4,64162.3,64175.4,1.825457
2026-07-25 16:12:00+00:00,64175.4,64176.7,64175.3,64176.6,0.386385
2026-07-25 16:13:00+00:00,64176.6,64193.1,64176.6,64193.0,1.078435
2026-07-25 16:14:00+00:00,64193.0,64210.3,64193.0,64210.2,1.573415
2026-07-25 16:15:00+00:00,64210.2,64210.3,64196.1,64196.1,1.039763
2026-07-25 16:16:00+00:00,64196.1,64196.2,64196.1,64196.1,0.430127
2026-07-25 16:17:00+00:00,64196.1,64196.2,64174.6,64174.7,2.0022
2026-07-25 16:18:00+00:00,64174.7,64186.9,64174.7,64184.9,1.164687
2026-07-25 16:19:00+00:00,64184.9,64184.9,64169.4,64170.0,0.964856
2026-07-25 16:20:00+00:00,64170.0,64170.0,64165.8,64165.8,0.674319
2026-07-25 16:21:00+00:00,64165.8,64171.5,64165.8,64171.4,0.585746
2026-07-25 16:22:00+00:00,64171.4,64171.5,64157.6,64157.7,0.998864
2026-07-25 16:23:00+00:00,64157.7,64157.7,64141.4,64147.4,9.749903
2026-07-25 16:24:00+00:00,64147.4,64147.4,64135.7,64137.1,1.490328
2026-07-25 16:25:00+00:00,64137.1,64137.1,64125.0,64127.1,4.073988
2026-07-25 16:26:00+00:00,64127.1,64127.1,64126.0,64126.1,1.404237
2026-07-25 16:27:00+00:00,64126.1,64141.1,64126.0,64141.0,3.066549
2026-07-25 16:28:00+00:00,64141.0,64144.4,64141.0,64144.3,1.107965
2026-07-25 16:29:00+00:00,64144.3,64144.3,64138.3,64138.4,1.129583
2026-07-25 16:30:00+00:00,64138.4,64150.2,64138.4,64144.3,4.481858
2026-07-25 16:31:00+00:00,64144.3,64144.3,64141.1,64141.1,1.158915
2026-07-25 16:32:00+00:00,64141.1,64156.5,64141.1,64156.4,0.813774
2026-07-25 16:33:00+00:00,64156.4,64171.6,64156.4,64167.8,2.754937
2026-07-25 16:34:00+00:00,64167.8,64181.0,64163.7,64180.9,2.66979
2026-07-25 16:35:00+00:00,64180.9,64187.6,64180.9,64187.5,0.688077
2026-07-25 16:36:00+00:00,64187.5,64189.1,64187.5,64189.1,0.204061
2026-07-25 16:37:00+00:00,64189.1,64197.6,64189.1,64197.6,1.392506
2026-07-25 16:38:00+00:00,64197.6,64197.8,64180.9,64182.9,2.929777
2026-07-25 16:39:00+00:00,64182.9,64189.5,64182.9,64189.5,0.7743
2026-07-25 16:40:00+00:00,64189.5,64195.9,64189.4,64195.9,0.955531
2026-07-25 16:41:00+00:00,64195.9,64203.2,64195.8,64203.2,1.124618
2026-07-25 16:42:00+00:00,64203.2,64203.3,64203.2,64203.2,0.172835
2026-07-25 16:43:00+00:00,64203.2,64203.3,64203.2,64203.3,0.058777
2026-07-25 16:44:00+00:00,64203.3,64203.3,64203.2,64203.3,0.169501
2026-07-25 16:45:00+00:00,64203.3,64203.3,64203.2,64203.3,0.064036
2026-07-25 16:46:00+00:00,64203.3,64211.2,64203.2,64211.1,1.09545
2026-07-25 16:47:00+00:00,64211.1,64232.0,64211.1,64231.9,1.515797
2026-07-25 16:48:00+00:00,64231.9,64246.9,64225.3,64229.3,2.566514
2026-07-25 16:49:00+00:00,64229.3,64243.7,64226.5,64226.6,2.13956
2026-07-25 16:50:00+00:00,64226.6,64227.1,64223.3,64223.3,2.132704
2026-07-25 16:51:00+00:00,64223.3,64223.3,64203.6,64203.6,1.782752
2026-07-25 16:52:00+00:00,64203.6,64214.7,64203.6,64212.5,1.374491
2026-07-25 16:53:00+00:00,64212.5,64212.5,64207.8,64207.9,0.377803
2026-07-25 16:54:00+00:00,64207.9,64207.9,64207.8,64207.8,0.070365
2026-07-25 16:55:00+00:00,64207.8,64207.9,64189.5,64189.5,0.846193
2026-07-25 16:56:00+00:00,64189.5,64189.6,64189.5,64189.5,0.076395
2026-07-25 16:57:00+00:00,64189.5,64207.4,64189.5,64207.3,3.883269
2026-07-25 16:58:00+00:00,64207.3,64212.1,64205.4,64211.7,3.632181
2026-07-25 16:59:00+00:00,64211.7,64211.8,64211.7,64211.8,0.0269
2026-07-25 17:00:00+00:00,64211.8,64211.8,64210.4,64210.4,1.217902
2026-07-25 17:01:00+00:00,64210.4,64214.8,64209.2,64211.3,2.033983
2026-07-25 17:02:00+00:00,64211.3,64220.7,64207.3,64220.7,1.695069
2026-07-25 17:03:00+00:00,64220.7,64232.5,64220.6,64232.5,0.950652
2026-07-25 17:04:00+00:00,64232.5,64236.6,64232.4,64235.2,1.053467
2026-07-25 17:05:00+00:00,64235.2,64236.6,64235.2,64236.6,0.227734
2026-07-25 17:06:00+00:00,64236.6,64236.6,64223.7,64223.7,1.410642
2026-07-25 17:07:00+00:00,64223.7,64223.8,64223.7,64223.8,0.014315
2026-07-25 17:08:00+00:00,64223.8,64223.8,64223.2,64223.2,0.139157
2026-07-25 17:09:00+00:00,64223.2,64223.3,64222.0,64222.1,1.280793
2026-07-25 17:10:00+00:00,64222.1,64222.1,64222.0,64222.1,0.69249
2026-07-25 17:11:00+00:00,64222.1,64222.1,64213.6,64213.6,1.032969
2026-07-25 17:12:00+00:00,64213.6,64213.7,64191.9,64202.6,5.434229
2026-07-25 17:13:00+00:00,64202.6,64202.7,64202.6,64202.6,0.328404
2026-07-25 17:14:00+00:00,64202.6,64212.4,64202.6,64212.3,1.391352
2026-07-25 17:15:00+00:00,64212.3,64214.5,64212.3,64214.5,0.268224
2026-07-25 17:16:00+00:00,64214.5,64235.5,64214.4,64235.5,1.379166
2026-07-25 17:17:00+00:00,64235.5,64236.9,64226.8,64229.1,1.224457
2026-07-25 17:18:00+00:00,64229.1,64232.7,64229.1,64232.7,0.31986
2026-07-25 17:19:00+00:00,64232.7,64232.8,64219.9,64219.9,1.729874
2026-07-25 17:20:00+00:00,64219.9,64221.3,64219.3,64219.3,0.808414
2026-07-25 17:21:00+00:00,64219.3,64230.3,64219.3,64230.2,1.507231
2026-07-25 17:22:00+00:00,64230.2,64236.7,64230.2,64236.7,0.333445
2026-07-25 17:23:00+00:00,64236.7,64250.0,64236.6,64250.0,1.497085
2026-07-25 17:24:00+00:00,64250.0,64251.0,64249.9,64251.0,0.286125
2026-07-25 17:25:00+00:00,64251.0,64266.8,64251.0,64257.2,3.198284
2026-07-25 17:26:00+00:00,64257.2,64270.0,64257.2,64270.0,0.545379
2026-07-25 17:27:00+00:00,64270.0,64281.6,64270.0,64281.6,1.741905
2026-07-25 17:28:00+00:00,64281.6,64283.0,64275.0,64278.9,5.727682
2026-07-25 17:29:00+00:00,64278.9,64278.9,64270.6,64270.6,0.720557
2026-07-25 17:30:00+00:00,64270.6,64270.7,64260.5,64260.5,1.333812
2026-07-25 17:31:00+00:00,64260.5,64263.5,64253.5,64263.4,0.759967
2026-07-25 17:32:00+00:00,64263.4,64263.5,64263.4,64263.5,0.427888
2026-07-25 17:33:00+00:00,64263.5,64287.3,64263.4,64287.3,2.107771
2026-07-25 17:34:00+00:00,64287.3,64301.4,64287.3,64301.4,3.13268
2026-07-25 17:35:00+00:00,64301.4,64318.0,64296.7,64296.7,2.929976
2026-07-25 17:36:00+00:00,64296.7,64296.8,64287.2,64287.2,0.97991
2026-07-25 17:37:00+00:00,64287.2,64287.3,64273.6,64273.6,1.101881
2026-07-25 17:38:00+00:00,64273.6,64273.7,64273.6,64273.7,0.219135
2026-07-25 17:39:00+00:00,64273.7,64273.7,64263.2,64263.2,3.117549
2026-07-25 17:40:00+00:00,64263.2,64280.1,64263.2,64280.1,3.974858
2026-07-25 17:41:00+00:00,64280.1,64294.4,64280.0,64292.2,2.06255
2026-07-25 17:42:00+00:00,64292.2,64292.2,64289.5,64289.5,1.677645
2026-07-25 17:43:00+00:00,64289.5,64289.6,64289.5,64289.6,0.07094
2026-07-25 17:44:00+00:00,64289.6,64289.6,64287.1,64288.3,0.852422
2026-07-25 17:45:00+00:00,64288.3,64293.2,64288.3,64293.2,1.403905
2026-07-25 17:46:00+00:00,64293.2,64293.2,64293.1,64293.2,0.045725
2026-07-25 17:47:00+00:00,64293.2,64305.0,64293.1,64305.0,1.960055
2026-07-25 17:48:00+00:00,64305.0,64348.7,64276.0,64276.0,11.619943
2026-07-25 17:49:00+00:00,64276.0,64276.0,64267.6,64267.7,1.081848
2026-07-25 17:50:00+00:00,64267.7,64301.0,64267.6,64300.9,11.161903
2026-07-25 17:51:00+00:00,64300.9,64300.9,64282.1,64282.1,1.513233
2026-07-25 17:52:00+00:00,64282.1,64282.1,64262.6,64262.6,1.750286
2026-07-25 17:53:00+00:00,64262.6,64266.6,64256.5,64266.5,2.291814
2026-07-25 17:54:00+00:00,64266.5,64266.6,64266.5,64266.6,0.092164
2026-07-25 17:55:00+00:00,64266.6,64266.6,64263.5,64263.5,0.582814
2026-07-25 17:56:00+00:00,64263.5,64263.6,64258.0,64258.1,0.60616
2026-07-25 17:57:00+00:00,64258.1,64258.1,64257.2,64257.2,0.121614
2026-07-25 17:58:00+00:00,64257.2,64257.3,64249.8,64249.9,1.425038
2026-07-25 17:59:00+00:00,64249.9,64263.8,64248.6,64263.8,2.329703
2026-07-25 18:00:00+00:00,64263.8,64279.0,64263.8,64279.0,1.687867
2026-07-25 18:01:00+00:00,64279.0,64351.2,64278.9,64349.3,7.134194
2026-07-25 18:02:00+00:00,64349.3,64420.0,64349.3,64413.6,16.828233
2026-07-25 18:03:00+00:00,64413.6,64416.3,64358.2,64358.2,8.635829
2026-07-25 18:04:00+00:00,64358.2,64363.4,64350.9,64362.6,2.83909
2026-07-25 18:05:00+00:00,64362.6,64381.1,64331.1,64339.0,4.71075
2026-07-25 18:06:00+00:00,64339.0,64345.2,64336.9,64336.9,1.155336
2026-07-25 18:07:00+00:00,64336.9,64376.0,64329.4,64370.2,4.122394
2026-07-25 18:08:00+00:00,64370.2,64376.7,64358.5,64368.7,2.165632
2026-07-25 18:09:00+00:00,64368.7,64369.7,64342.5,64342.5,2.793415
2026-07-25 18:10:00+00:00,64342.5,64353.9,64342.5,64353.9,2.731118
2026-07-25 18:11:00+00:00,64353.9,64374.5,64353.9,64374.5,1.620363
2026-07-25 18:12:00+00:00,64374.5,64375.3,64371.2,64375.3,1.369576
2026-07-25 18:13:00+00:00,64375.3,64375.3,64370.8,64370.8,1.487005
2026-07-25 18:14:00+00:00,64370.8,64370.9,64354.2,64355.0,3.430167
2026-07-25 18:15:00+00:00,64355.0,64360.6,64350.8,64360.6,1.132424
2026-07-25 18:16:00+00:00,64360.6,64360.6,64346.3,64346.3,1.612572
2026-07-25 18:17:00+00:00,64346.3,64347.1,64343.7,64347.0,0.7237
2026-07-25 18:18:00+00:00,64347.0,64370.3,64347.0,64370.2,1.696071
2026-07-25 18:19:00+00:00,64370.2,64370.3,64370.2,64370.2,0.049058
2026-07-25 18:20:00+00:00,64370.2,64370.3,64349.3,64355.1,2.373492
2026-07-25 18:21:00+00:00,64355.1,64367.7,64355.1,64361.6,2.31517
2026-07-25 18:22:00+00:00,64361.6,64362.6,64361.6,64362.5,0.373236
2026-07-25 18:23:00+00:00,64362.5,64363.9,64362.5,64363.8,0.201719
2026-07-25 18:24:00+00:00,64363.8,64369.1,64363.8,64365.9,1.216626
2026-07-25 18:25:00+00:00,64365.9,64373.6,64365.9,64366.5,1.241696
2026-07-25 18:26:00+00:00,64366.5,64371.5,64366.4,64371.4,0.353621
2026-07-25 18:27:00+00:00,64371.4,64371.5,64371.4,64371.5,0.2496
2026-07-25 18:28:00+00:00,64371.5,64399.4,64371.5,64399.3,1.111468
2026-07-25 18:29:00+00:00,64399.3,64418.7,64399.3,64418.7,1.065115
2026-07-25 18:30:00+00:00,64418.7,64418.7,64408.3,64410.9,2.169563
2026-07-25 18:31:00+00:00,64410.9,64411.0,64383.8,64383.8,2.678165
2026-07-25 18:32:00+00:00,64383.8,64396.3,64383.8,64396.2,1.571415
2026-07-25 18:33:00+00:00,64396.2,64438.5,64396.2,64438.5,15.114436
2026-07-25 18:34:00+00:00,64438.5,64438.5,64422.1,64427.4,2.753863
2026-07-25 18:35:00+00:00,64427.4,64427.4,64409.3,64409.3,2.228967
2026-07-25 18:36:00+00:00,64409.3,64409.4,64392.5,64392.5,3.882759
2026-07-25 18:37:00+00:00,64392.5,64392.5,64389.7,64389.8,0.656781
2026-07-25 18:38:00+00:00,64389.8,64389.8,64389.7,64389.7,0.116599
2026-07-25 18:39:00+00:00,64389.7,64389.8,64389.7,64389.7,0.432132
2026-07-25 18:40:00+00:00,64389.7,64395.0,64389.7,64392.3,2.567892
2026-07-25 18:41:00+00:00,64392.3,64392.4,64378.8,64378.8,1.078963
2026-07-25 18:42:00+00:00,64378.8,64378.9,64378.8,64378.8,0.068874
2026-07-25 18:43:00+00:00,64378.8,64394.4,64378.8,64394.4,3.669435
2026-07-25 18:44:00+00:00,64394.4,64396.3,64394.3,64394.3,1.161484
2026-07-25 18:45:00+00:00,64394.3,64394.4,64394.3,64394.3,1.337203
2026-07-25 18:46:00+00:00,64394.3,64408.6,64394.3,64408.6,1.186515
2026-07-25 18:47:00+00:00,64408.6,64423.2,64408.6,64423.1,1.162117
2026-07-25 18:48:00+00:00,64423.1,64423.2,64413.1,64413.2,1.287524
2026-07-25 18:49:00+00:00,64413.2,64413.2,64413.1,64413.2,0.229082
2026-07-25 18:50:00+00:00,64413.2,64413.2,64408.7,64408.8,1.104905
2026-07-25 18:51:00+00:00,64408.8,64416.5,64408.7,64415.5,1.719327
2026-07-25 18:52:00+00:00,64415.5,64443.7,64415.5,64440.3,4.385373
2026-07-25 18:53:00+00:00,64440.3,64440.4,64390.4,64390.4,5.939649
2026-07-25 18:54:00+00:00,64390.4,64390.5,64390.4,64390.5,0.101202
2026-07-25 18:55:00+00:00,64390.5,64407.0,64390.5,64407.0,3.092329
2026-07-25 18:56:00+00:00,64407.0,64417.2,64407.0,64417.1,0.495674
2026-07-25 18:57:00+00:00,64417.1,64426.4,64417.1,64426.3,0.87609
2026-07-25 18:58:00+00:00,64426.3,64426.4,64426.3,64426.3,0.472319
2026-07-25 18:59:00+00:00,64426.3,64426.4,64412.8,64415.1,1.978734
2026-07-25 19:00:00+00:00,64415.1,64421.0,64399.5,64399.6,2.137542
2026-07-25 19:01:00+00:00,64399.6,64430.7,64399.6,64430.7,4.424297
2026-07-25 19:02:00+00:00,64430.7,64430.7,64430.6,64430.6,0.237016
2026-07-25 19:03:00+00:00,64430.6,64430.6,64420.8,64425.1,2.095767
2026-07-25 19:04:00+00:00,64425.1,64442.1,64425.0,64439.4,1.353899
2026-07-25 19:05:00+00:00,64439.4,64439.4,64430.5,64436.0,2.213196
